D00297; Crystodigin (TN); ATP1 [HSA:476 477 478 480 481 482 483 23439] [KO:K01539 K01540]; Enzyme: CYP3A [HSA:1576 1577 1551] |  Transporter: ABCB1 [HSA:5243]; 
D00298; Lanoxin (TN); ATP1 [HSA:476 477 478 480 481 482 483 23439] [KO:K01539 K01540]; Transporter: SLCO1B3 [HSA:28234], SLCO1A2 [HSA:6579], ABCB1 [HSA:5243], ABCB4 [HSA:5244]; 
D00299; Hytakerol (TN); NR1I1 (VDR) [HSA:7421] [KO:K08539];; 
D00300; Restamin (TN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565];
D00301; Lomotil (TN);;;
D00302; Persantine (TN); PDE5 [HSA:8654] [KO:K13762]  |  SLC29A1 (ENT1) [HSA:2030] [KO:K15014];; 
D00303; Rythmodan P (TN); SCN1A [HSA:6323] [KO:K04833]   |  SCN2A [HSA:6326] [KO:K04834]   |  SCN3A [HSA:6328] [KO:K04836]   |  SCN4A [HSA:6329] [KO:K04837]   |  SCN5A [HSA:6331] [KO:K04838]   |  SCN8A [HSA:6334] [KO:K04840]   |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842] ; Enzyme: CYP3A4 [HSA:1576] |  Transporter: SLC22A3 [HSA:6581];
D00304; Depakote (TN); ABAT [HSA:18] [KO:K13524]  |  CACNA1-T [HSA:8911 8912 8913] [KO:K04856 K04855 K04854]  |  CDY [HSA:9085 253175 9426 203611] [KO:K00653]  |  HDAC [HSA:3065 3066 8841 9759 10014 10013 51564 55869 9734 83933] [KO:K06067 K11404 K11406 K11407 K11408 K11405 K11409 K18671]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576];
D00305; Colace (TN);;; 
D00306; Marinol (TN); CNR1 [HSA:1268] [KO:K04277]  |  CNR2 [HSA:1269] [KO:K04278]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D00307; Oracea (TN); 30S ribosomal subunit;; 
D00308; Inapsine (TN); DRD2 [HSA:1813] [KO:K04145];; 
D00309; Metoprine (USAN);;;
D00310; Penetrex (TN); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622]; Enzyme: CYP3A4 [HSA:1576];
D00311; ProSom (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192]; Enzyme: CYP3A4 [HSA:1576]; 
D00312; Sodium estrone sulfate; NR3A1 (ESR1) [HSA:2099] [KO:K08550]  |  NR3A2 (ESR2) [HSA:2100] [KO:K08551];; 
D00313; Etacrynic acid (JP17/INN); SLC12A1 (NKCC2) [HSA:6557] [KO:K14425]  |  SLC12A2 (NKCC1) [HSA:6558] [KO:K10951];; 
D00314; Didronel (TN);;; 
D00315; Lodine (TN); PTGS2 (COX2) [HSA:5743] [KO:K11987]  |  PTGS1 (COX1) [HSA:5742] [KO:K00509];; 
D00316; Tegison (TN); NR1B1 (RARA) [HSA:5914] [KO:K08527]  |  NR1B2 (RARB) [HSA:5915] [KO:K08528]  |  NR1B3 (RARG) [HSA:5916] [KO:K08529];; 
D00317; Famvir (TN); DNA polymerase;; 
D00318; Pepcid (TN); HRH2 [HSA:3274] [KO:K04150]; Transporter: SLC22A2 [HSA:6582], SLC22A8 [HSA:9376];
D00319; Plendil (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D00320; Subsys (TN); OPRM1 [HSA:4988] [KO:K04215]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551]; 
D00321; Proscar (TN); SRD5A2 [HSA:6716] [KO:K12344]; Enzyme: CYP3A4 [HSA:1576]; 
D00322; Diflucan (TN); sterol 14alpha-demethylase [KO:K05917]; Enzyme: CYP2C9 [HSA:1559], CYP2C19 [HSA:1557], CYP3A4 [HSA:1576];
D00323; Ancobon (TN); DNA synthesis inhibitor  |  RNA synthesis inhibitor;; 
D00324; Nasalide (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];;
D00325; Vanos (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D00326; Fluoxetine (TN); SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP2C9 [HSA:1559], CYP2D6 [HSA:1565];
D00327; Halotestin (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D00328; Cordran (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D00329; Insumin (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00330; Ansaid (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987]; Enzyme: CYP2C9 [HSA:1559];
D00331; Lasix (TN); SLC12A1 (NKCC2) [HSA:6557] [KO:K14425]  |  SLC12A2 (NKCC1) [HSA:6558] [KO:K10951]  |  GABRA [HSA:2554 2555 2556 2557 2558 2559] [KO:K05175]; Transporter: SLC22A6 [HSA:9356], SLC22A8 [HSA:9376], ABCC4 [HSA:10257]; 
D00332; Gralise (TN); CACNA2D [HSA:781 9254 55799 93589] [KO:K04858 K04859 K04860 K04861];; 
D00333; Vitrasert (TN); DNA polymerase; Transporter: SLC22A1 [HSA:6580]; 
D00334; Lopid (TN); NR1C1 (PPARA) [HSA:5465] [KO:K07294];;
D00335; Glucotrol (TN); ABCC8 (SUR1) [HSA:6833] [KO:K05032]; Enzyme: CYP2C9 [HSA:1559];
D00336; Micronase (TN); ABCC8(SUR1)/KCNJ11(KIR6.2) [HSA:6833 3767] [KO:K05032 K05004]; Enzyme: CYP2C9 [HSA:1559] |  Transporter: SLCO2B1 [HSA:11309], ABCB1 [HSA:5243];
D00337; Robitussin (TN);;;
D00338; Paxipam (TN);;; 
D00339; Halotex (TN);;;
D00340; Microzide (TN); SLC12A3 (TSC) [HSA:6559] [KO:K14426];; 
D00341; Hydrea (TN); RRM2 [HSA:6241] [KO:K10808];; 
D00342; Herplex (TN); DNA polymerase;;
D00343; Ifex (TN); DNA; Enzyme: CYP3A4 [HSA:1576], CYP2B6 [HSA:1555]; 
D00344; Primaxin (TN);;; 
D00345; Natrix (TN); SLC12A3 (TSC) [HSA:6559] [KO:K14426];; 
D00346; Laniazid (TN); enoyl-[acyl-carrier-protein] reductase (NADH) [KO:K11611]  |  MAO [HSA:4128 4129] [KO:K00274];;
D00347; Isobide (TN);;;
D00348; Sotret (TN); NR1B1 (RARA) [HSA:5914] [KO:K08527]  |  NR1B2 (RARB) [HSA:5915] [KO:K08528]  |  NR1B3 (RARG) [HSA:5916] [KO:K08529];;
D00349; Dynacirc (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857];; 
D00350; Sporanox (TN); sterol 14alpha-demethylase [KO:K05917]; Enzyme: CYP3A4 [HSA:1576];
D00351; Xolegel (TN); sterol 14alpha-demethylase [KO:K05917]  |  CYP17 [HSA:1586] [KO:K00512]; Enzyme: CYP3A4 [HSA:1576];
D00352; Chronulac (TN);;; 
D00353; Epivir (TN); RNA-directed DNA polymerase; Transporter: SLC22A6 [HSA:9356]; 
D00354; Lamictal (TN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]; Enzyme: UGT1A4 [HSA:54657]; 
D00355; Prevacid (TN); ATP4A [HSA:495] [KO:K01542]  |  ATP4B [HSA:496] [KO:K01543]; Enzyme: CYP2C19 [HSA:1557], CYP3A4 [HSA:1576];
D00356; Xalatan (TN); PTGFR [HSA:5737] [KO:K04262];; 
D00357; Cozaar (TN); AGTR1 [HSA:185] [KO:K04166]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576];
D00358; Xylocaine (TN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842]; Enzyme: CYP1A2 [HSA:1544], CYP3A4 [HSA:1576], CYP2D6 [HSA:1565] |  Transporter: SLC22A3 [HSA:6581]; 
D00359; Mevacor (TN); HMGCR [HSA:3156] [KO:K00021]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551] |  Transporter: SLCO1B1 [HSA:10599], ABCG2 [HSA:9429];
D00360; Kwell (TN);;;
D00361; Thyrolar (TN); NR1A1 (THRA) [HSA:7067] [KO:K05547]  |  NR1A2 (THRB) [HSA:7068] [KO:K08362];; 
D00362; Zestril (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D00363; CeeNU (TN); DNA;; 
D00364; Claritin (TN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576];
D00365; Ativan (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00366; Diapid (TN); AVPR1A [HSA:552] [KO:K04226]  |  AVPR1B [HSA:553] [KO:K04227]  |  AVPR2 [HSA:554] [KO:K04228];; 
D00367; Sanorex (TN); SLC6A2 (NAT1) [HSA:6530] [KO:K05035]  |  SLC6A3 (DAT1) [HSA:6531] [KO:K05036]  |  SLC6A4 (HTT) [HSA:6532] [KO:K05037];; 
D00368; Vermox (TN);;; 
D00369; Alkeran (TN); DNA;; 
D00370; Restoril (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192]; Enzyme: CYP3A4 [HSA:1576]; 
D00371; Uniphyl (TN); ADORA1 [HSA:134] [KO:K04265]  |  ADORA2A [HSA:135] [KO:K04266]  |  PDE [HSA:10846 27115 50940 5136 5137 5138 5139 5140 5141 5142 5143 5144 5150 5151 5153 8622] [KO:K18438 K18436 K13298 K13755 K18283 K19021 K13296 K13293 K18437]; Enzyme: CYP1A2 [HSA:1544], CYP2E1 [HSA:1571]; 
D00372; Mintezol (TN);;;
D00373; Mellaril-S (TN); DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP2D6 [HSA:1565];
D00374; Navane (TN); DRD2 [HSA:1813] [KO:K04145]  |  DRD1 [HSA:1812] [KO:K04144];; 
D00375; Mesantoin (TN); SCN1A [HSA:6323] [KO:K04833]  |  SCN2A [HSA:6326] [KO:K04834]  |  SCN3A [HSA:6328] [KO:K04836]  |  SCN4A [HSA:6329] [KO:K04837]  |  SCN5A [HSA:6331] [KO:K04838]  |  SCN8A [HSA:6334] [KO:K04840]  |  SCN9A [HSA:6335] [KO:K04841]; Enzyme: CYP2C19 [HSA:1557]; 
D00376; Miltown (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00377; Sfrowasa (TN);;; 
D00378; Betimol (TN); ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143]; Enzyme: CYP2D6 [HSA:1565];
D00379; Tolinase (TN); ABCC8 (SUR1) [HSA:6833] [KO:K05032];; 
D00380; Orinase (TN); ABCC8(SUR1)/KCNJ11(KIR6.2) [HSA:6833 3767] [KO:K05032 K05004]; Enzyme: CYP2C8 [HSA:1558], CYP2C9 [HSA:1559]; 
D00381; Tinactin (TN); squalene epoxidase [KO:K00511];;
D00382; Luprac (TN); SLC12A1 (NKCC2) [HSA:6557] [KO:K14425]  |  SLC12A2 (NKCC1) [HSA:6558] [KO:K10951]; Enzyme: CYP2C9 [HSA:1559], CYP2C8 [HSA:1558]; 
D00383; Mavik (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D00384; Enzactin (TN);;;
D00385; Kenacort (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];; 
D00386; Dyrenium (TN); SCNN1 [HSA:6337 6338 6340] [KO:K04824 K04825 K04827]  |  NR3C2 (MR) [HSA:4306] [KO:K08555];; 
D00387; Halcion (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D00388; Tricloryl (TN);;; 
D00389; Dianabol (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D00390; Vesprin (TN); DRD2 [HSA:1813] [KO:K04145];; 
D00391; Viroptic (TN); DNA polymerase;;
D00392; Tridione (TN);; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D00393; Hexamine (TN);;; 
D00394; Trimipramine (USAN/INN); SLC6A2 (NAT1) [HSA:6530] [KO:K05035]  |  SLC6A4 (HTT) [HSA:6532] [KO:K05037]; Enzyme: CYP2D6 [HSA:1565];
D00395; Rezulin (TN); NR1C3 (PPARG) [HSA:5468] [KO:K08530];;
D00396; THAM (TN);;;
D00397; Mydriacyl (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D00398; Valtrex (TN); DNA polymerase; Transporter: SLC15A1 [HSA:6564], SCL15A2 [HSA:6565]; 
D00399; Depakene (TN); ABAT [HSA:18] [KO:K13524]  |  CACNA1-T [HSA:8911 8912 8913] [KO:K04856 K04855 K04854]  |  CDY [HSA:9085 253175 9426 203611] [KO:K00653]  |  HDAC [HSA:3065 3066 8841 9759 10014 10013 51564 55869 9734 83933] [KO:K06067 K11404 K11406 K11407 K11408 K11405 K11409 K18671]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576];
D00400; Diovan (TN); AGTR1 [HSA:185] [KO:K04166]; Enzyme: CYP2C9 [HSA:1559] |  Transporter: SLCO1B1 [HSA:10599], SLCO1B3 [HSA:28234], ABCC2 [HSA:1244]; 
D00401; Tapazole (TN); TPO [HSA:7173] [KO:K00431];; 
D00402; Robaxin (TN);;; 
D00403; Levoprome (TN); HTR2 [HSA:3356 3357 3358] [KO:K04157]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  DRD2 [HSA:1813] [KO:K04145]; Enzyme: CYP2D6 [HSA:1565];
D00404; Celontin (TN);;; 
D00405; Aldomet (TN); ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  DDC [HSA:1644] [KO:K01593];; 
D00406; Vira-A (TN); DNA polymerase;; 
D00407; Medrol (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A4 [HSA:1576]; 
D00408; Testred (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D00409; Noritate (TN); DNA; Enzyme: CYP2A6 [HSA:1548];
D00410; Metopirone (TN); CYP11B1 [HSA:1584] [KO:K00497];; 
D00411; Accolate (TN); CYSLTR1 [HSA:10800] [KO:K04322];;
D00412; Hivid (TN); RNA-directed DNA polymerase; Transporter: SLC22A6 [HSA:9356]; 
D00413; Retrovir (TN); RNA-directed DNA polymerase; Enzyme: UGT2B7 [HSA:7364] |  Transporter: SLC22A6 [HSA:9356], SLC22A8 [HSA:9376]; 
D00414; Zyflo (TN); ALOX5 [HSA:240] [KO:K00461]; Enzyme: CYP1A2 [HSA:1544];
D00415; Zomig (TN); HTR1B [HSA:3351] [KO:K04153]  |  HTR1D [HSA:3352] [KO:K04153]; Enzyme: CYP1A2 [HSA:1544], MAOA [HSA:4128]; 
D00416; Monistat (TN); sterol 14alpha-demethylase [KO:K05917];;
D00417; Milrila (TN); PDE3 [HSA:5139 5140] [KO:K19021 K13296];; 
D00418; Rogaine (TN); ABCC8(SUR1)/KCNJ11(KIR6.2) [HSA:6833 3767] [KO:K05032 K05004];; 
D00419; Cytotec (TN); PTGER2 [HSA:5732] [KO:K04259];; 
D00420; Lysodren (TN); CYP17 [HSA:1586] [KO:K00512];; 
D00421; Altace (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D00422; Ranitidine (TN); HRH2 [HSA:3274] [KO:K04150]; Transporter: SLC22A2 [HSA:6582];
D00423; Virazole (TN);;; 
D00424; Mycobutin (TN); DNA-dependent RNA polymerase; Enzyme: CYP3A4 [HSA:1576];
D00425; Relafen (TN); PTGS2 (COX2) [HSA:5743] [KO:K11987]  |  PTGS1 (COX1) [HSA:5742] [KO:K00509]; Enzyme: CYP2J2 [HSA:1573], CYP1A2 [HSA:1544]; 
D00426; Risperdal (TN); HTR2A [HSA:3356] [KO:K04157]  |  DRD2 [HSA:1813] [KO:K04145]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]; Enzyme: CYP2D6 [HSA:1565], CYP3A4 [HSA:1576];
D00427; Norvir (TN); HIV protease [CPD:C19849]; Enzyme: CYP3A [HSA:1576 1577 1551], CYP2D6 [HSA:1565];
D00428; Disalcid (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987];; 
D00429; Fortovase (TN); HIV protease [CPD:C19849]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551] |  Transporter: ABCB1 [HSA:5243];
D00430; Seconal (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];;
D00431; Zaroxolyn (TN); SLC12A3 (TSC) [HSA:6559] [KO:K14426];; 
D00432; Corgard (TN); ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];; 
D00433; Silvadene (TN); dihydropteroate synthase [KO:K00796];; 
D00434; Zocor (TN); HMGCR [HSA:3156] [KO:K00021]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D00435; Viramune (TN); RNA-directed DNA polymerase; Enzyme: CYP3A4 [HSA:1576], CYP2B6 [HSA:1555], CYP2D6 [HSA:1565];
D00436; Niclocide (TN);;;
D00437; Procardia (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577];
D00438; Nymalize (TN); CACNA1-L [HSA:775 776 778 779] [KO:K04850 K04851 K04853 K04857]; Enzyme: CYP3A4 [HSA:1576]; 
D00439; Furadantin (TN);;;
D00440; Axid (TN); HRH2 [HSA:3274] [KO:K04150];; 
D00441; Octabenzone (USAN);;;
D00442; Octreotide (USAN/INN); SSTR1 [HSA:6751] [KO:K04217]  |  SSTR2 [HSA:6752] [KO:K04218]  |  SSTR3 [HSA:6753] [KO:K04219]  |  SSTR4 [HSA:6754] [KO:K04220]  |  SSTR5 [HSA:6755] [KO:K04221];; 
D00443; Aldactone (TN); NR3C2 (MR) [HSA:4306] [KO:K08555];; 
D00444; Winstrol (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D00445; Zerit (TN); RNA-directed DNA polymerase;; 
D00446; Carafate (TN);;; 
D00447; Gantanol (TN); dihydropteroate synthase [KO:K00796];;
D00448; Azulfidine (TN);; Transporter: ABCG2 [HSA:9429]; 
D00449; Anturane (TN);;; 
D00450; Gantrisin (TN); dihydropteroate synthase [KO:K00796];; 
D00451; Imitrex (TN); HTR1B [HSA:3351] [KO:K04153]  |  HTR1D [HSA:3352] [KO:K04153]; Enzyme: MAOA [HSA:4128]; 
D00452; Profenal (TN);; Enzyme: CYP2C9 [HSA:1559]; 
D00453; Floxin (TN); DNA gyrase [KO:K02469 K02470]  |  topoisomerase IV [KO:K02621 K02622]; Enzyme: CYP3A4 [HSA:1576]; 
D00454; Zyprexa (TN); HTR2A [HSA:3356] [KO:K04157]  |  HTR2C [HSA:3358] [KO:K04157]  |  HRH1 [HSA:3269] [KO:K04149]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  DRD2 [HSA:1813] [KO:K04145]  |  DRD3 [HSA:1814] [KO:K04146]  |  DRD4 [HSA:1815] [KO:K04147]; Enzyme: CYP1A2 [HSA:1544], CYP2D6 [HSA:1565]; 
D00455; Prilosec (TN); ATP4A [HSA:495] [KO:K01542]  |  ATP4B [HSA:496] [KO:K01543]; Enzyme: CYP2C19 [HSA:1557], CYP3A4 [HSA:1576];
D00456; Zofran ODT (TN); HTR3 [HSA:3359 9177 170572 200909 285242] [KO:K04819]; Enzyme: CYP1A2 [HSA:1544], CYP3A4 [HSA:1576], CYP2D6 [HSA:1565]; 
D00457; Doral (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192]; Enzyme: CYP2C9 [HSA:1559], CYP3A4 [HSA:1576]; 
D00458; Seroquel (TN); HTR2A [HSA:3356] [KO:K04157]  |  DRD2 [HSA:1813] [KO:K04145]  |  HRH1 [HSA:3269] [KO:K04149]  |  ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  DRD3 [HSA:1814] [KO:K04146]  |  DRD4 [HSA:1815] [KO:K04147]  |  HTR6 [HSA:3362] [KO:K04162]; Enzyme: CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551]; 
D00459; Accupril (TN); ACE (CD143) [HSA:1636] [KO:K01283];; 
D00460; Vansil (TN);;;
D00461; Hydromox (TN); SLC12A3 (TSC) [HSA:6559] [KO:K14426];; 
D00462; Oxandrin (TN); NR3C4 (AR) [HSA:367] [KO:K08557];;
D00463; Daypro (TN); PTGS1 (COX1) [HSA:5742] [KO:K00509]  |  PTGS2 (COX2) [HSA:5743] [KO:K11987];; 
D00464; Serax (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00465; Oxytrol (TN); CHRM1 [HSA:1128] [KO:K04129]  |  CHRM2 [HSA:1129] [KO:K04130]  |  CHRM3 [HSA:1131] [KO:K04131];; 
D00466; Pipracil (TN); penicillin binding protein;; 
D00467; Vercyte (TN);;; 
D00468; Mithracin (TN); RNA synthesis inhibitor;; 
D00469; Protopam (TN); ACHE [HSA:43] [KO:K01049];;
D00470; Centrax (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00471; Biltricide (TN);; Enzyme: CYP3A4 [HSA:1576]; 
D00472; Delta-cortef (TN); NR3C1 (GR) [HSA:2908] [KO:K05771]; Enzyme: CYP3A [HSA:1576 1577 1551]; 
D00473; Rayos (TN); NR3C1 (GR) [HSA:2908] [KO:K05771];;
D00474; Mysoline (TN);; Enzyme: CYP2C19 [HSA:1557]; 
D00475; Benemid (TN);;;
D00476; Lorelco (TN);;; 
D00477; Pronestyl (TN); SCN1A [HSA:6323] [KO:K04833]   |  SCN2A [HSA:6326] [KO:K04834]   |  SCN3A [HSA:6328] [KO:K04836]   |  SCN4A [HSA:6329] [KO:K04837]   |  SCN5A [HSA:6331] [KO:K04838]   |  SCN8A [HSA:6334] [KO:K04840]   |  SCN9A [HSA:6335] [KO:K04841]  |  SCN10A [HSA:6336] [KO:K04842] ; Transporter: SLC22A2 [HSA:6582], SLC22A3 [HSA:6581];
D00478; Matulane (TN);;; 
D00479; Compazine (TN); DRD2 [HSA:1813] [KO:K04145];; 
D00480; Promethegan (TN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565]; 
D00481; Pro-banthine (TN); CHRM [HSA:1128 1129 1131 1132 1133] [KO:K04129 K04130 K04131 K04132 K04133];; 
D00482; Darvon (TN); OPRM1 [HSA:4988] [KO:K04215];; 
D00483; Innopran XL (TN); ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143]; Enzyme: CYP1A2 [HSA:1544], CYP2C19 [HSA:1557], CYP2D6 [HSA:1565], CYP3A4 [HSA:1576], CYP3A5 [HSA:1577], CYP3A7 [HSA:1551];
D00484; Vivactil (TN);;;
D00485; Sudafed (TN); ADRA1 [HSA:148 147 146] [KO:K04135 K04136 K04137]  |  ADRA2 [HSA:150 151 152] [KO:K04138 K04139 K04140]  |  ADRB1 [HSA:153] [KO:K04141]  |  ADRB2 [HSA:154] [KO:K04142]  |  ADRB3 [HSA:155] [KO:K04143];; 
D00486; Antiminth (TN);;; 
D00487; Mestinon (TN); ACHE [HSA:43] [KO:K01049];; 
D00488; Daraprim (TN); dihydrofolate reductase [KO:K13998];; 
D00489; Povan (TN);;;
D00490; Anadrol-50 (TN); NR3C4 (AR) [HSA:367] [KO:K08557];; 
D00491; Taxol (TN); TUBB [HSA:10381 10382 10383 203068 347688 347733 7280 81027 84617] [KO:K07375]; Enzyme: CYP2C8 [HSA:1558], CYP3A4 [HSA:1576] |  Transporter: ABCB1 [HSA:5243], ABCB4 [HSA:5244]; 
D00492; Pavulon (TN); CHRN (muscle type) [HSA:1134 1140 1144 1145 1146] [KO:K04803 K04812 K04816 K04817 K04818];; 
D00493; Compro (TN); DRD2 [HSA:1813] [KO:K04145];; 
D00494; Promethazine (JAN/INN); HRH1 [HSA:3269] [KO:K04149]; Enzyme: CYP2D6 [HSA:1565]; 
D00495; Paradione (TN);;; 
D00496; Depen (TN);;; 
D00497; Veetids (TN); penicillin binding protein;; 
D00498; Fortral (TN); OPRK1 [HSA:4986] [KO:K04214]  |  OPRM1 [HSA:4988] [KO:K04215];; 
D00499; Nembutal (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00500; Nembutal sodium (TN); GABRA/GABRB/GABRD/GABRE/GABRG/GABRP/GABRQ [HSA:2554 2555 2556 2557 2558 2559 2560 2561 2562 2563 2564 2565 2566 2567 2568 55879] [KO:K05175 K05181 K05184 K05185 K05186 K05189 K05192];; 
D00501; Trental (TN);;; 
